개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3491000,202534910000800598,인천광역시 영종구청,인천광역시 영종구 영종대로 77,인천광역시 영종구 운서동 2746-4,생활방범,1,200,인천광역시 영종구청,30,201806,032-760-7804,37.49966263,126.4804778,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
3491000,202534910000800611,인천광역시 중구청,인천광역시 중구 월미로234번길 10,인천광역시 중구 북성동 98-335,생활방범,1,200,360도전방면,30,202205,032-760-7804,37.47485033,126.5987919,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
3491000,202534910000800614,인천광역시 중구청,인천광역시 중구 개항로45번길 33-9,인천광역시 중구 내동3인근(내동교회 뒷길),생활방범,1,200,360도전방면,30,201512,032-760-7804,37.47381774,126.6275263,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
3491000,202534910000800643,인천광역시 중구청,인천광역시 중구 율목로 45,인천광역시 중구 율목공원 농구장,생활방범,3,200,360도전방면,30,201902,032-760-7804,37.46993569,126.6354313,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
3491000,202534910000800675,인천광역시 중구청,인천광역시 중구 답동로12번길 15,인천광역시 중구 신흥동 1가 18-13,생활방범,1,200,360도전방면,30,201902,032-760-7804,37.46967378,126.6314795,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:55
3491000,202534910000800676,인천광역시 중구청,인천광역시 중구 서해대로464번길 6,인천광역시 중구 신흥동 2가 1-66,생활방범,1,200,360도전방면,30,201902,032-760-7804,37.46722834,126.6358422,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:55
3491000,202534910000800680,인천광역시 중구청,인천광역시 중구 인항로 30,인천광역시 중구 중구 신흥동3가 7-235,생활방범,1,200,360도전방면,30,201912,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:55
3491000,202534910000800698,인천광역시 중구청,인천광역시 중구 서해대로 214,인천광역시 중구 중구 신흥동3가 53-9,생활방범,1,130,360도전방면,30,201512,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:55
3491000,202534910000800700,인천광역시 중구청,인천광역시 중구 연안부두로33번길 53,인천광역시 중구 중구 항동7가 27-74,생활방범,3,200,360도전방면,30,201902,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:55
3491000,202534910000800716,인천광역시 중구청,인천광역시 중구 신포로35번길 54,인천광역시 중구 송학동 2가 16,생활방범,1,130,360도전방면,30,201512,032-760-7804,37.47357227,126.6234609,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:55
3491000,202534910000800718,인천광역시 중구청,인천광역시 중구 제물량로206번길 5,인천광역시 중구 해안동 2가 4,생활방범,1,200,360도전방면,30,201912,032-760-7804,37.47185698,126.6216271,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:55
3491000,202534910000800721,인천광역시 중구청,인천광역시 중구 신포로23번길 17-1,인천광역시 중구 중앙동 4가 8,생활방범,1,200,360도전방면,30,201912,032-760-7804,37.47148641,126.6238496,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:55
3491000,202534910000800722,인천광역시 중구청,인천광역시 중구 중구 홍예문로 12,인천광역시 중구 중앙동 4가 7-1,생활방범,3,200,360도전방면,30,201512,032-760-7804,37.47174989,126.624037,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:55
3491000,202534910000800726,인천광역시 중구청,인천광역시 중구 홍예문로 30,인천광역시 중구 송학동 2가 18,생활방범,3,200,360도전방면,30,201902,032-760-7804,37.47381062,126.6245871,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800734,인천광역시 영종구청,인천광역시 영종구 백운로414번길 83-16,인천광역시 영종구 운북동 457-46,쓰레기단속,1,200,인천광역시 영종구청,30,201909,032-760-7414,37.512875,126.5248657,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800735,인천광역시 영종구청,인천광역시 영종구 운중로177번길 54,인천광역시 영종구 중산동 1346-3,쓰레기단속,1,200,인천광역시 영종구청,30,201909,032-760-7414,37.49843449,126.5476428,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800736,인천광역시 영종구청,인천광역시 영종구 눈돌로13번길 8,인천광역시 영종구 운서동 2766-1,쓰레기단속,1,200,인천광역시 영종구청,30,201909,032-760-7414,37.49405586,126.4837915,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800737,인천광역시 영종구청,,인천광역시 영종구 남북동 928-22,쓰레기단속,1,200,인천광역시 영종구청,30,201909,032-760-7414,37.44349376,126.4011999,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800738,인천광역시 영종구청,인천광역시 영종구 마시란로 107-11,인천광역시 영종구 덕교동 662-6,쓰레기단속,1,200,인천광역시 영종구청,30,201909,032-760-7414,37.4313402,126.4173553,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800742,인천광역시 영종구청,인천광역시 영종구 을왕동504-3,인천광역시 영종구 을왕동504-3,쓰레기단속,1,200,인천광역시 영종구청,30,201812,032-760-7414,37.45364572,126.3950392,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800744,인천광역시 중구청,인천광역시 중구 항동 7가 27-173,인천광역시 중구 항동 7가 27-173,쓰레기단속,1,200,360도전방면,30,201810,032-760-7414,37.45398058,126.6093077,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800747,인천광역시 중구청,인천광역시 중구 신흥동 3가 38-4,인천광역시 중구 신흥동 3가 38-4,쓰레기단속,1,200,360도전방면,30,201810,032-760-7414,37.46289126,126.6355706,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800748,인천광역시 중구청,인천광역시 중구 북성동 1가 3-7,인천광역시 중구 북성동 1가 3-7,쓰레기단속,1,200,360도전방면,30,201810,032-760-7414,37.48282837,126.6167335,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800750,인천광역시 영종구청,인천광역시 영종구 남북동225-2,인천광역시 영종구 남북동225-2,쓰레기단속,1,200,인천광역시 영종구청,30,201810,032-760-7414,37.44943202,126.4173248,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800752,인천광역시 중구청,인천광역시 중구 송학동 2가 16-7,인천광역시 중구 송학동 2가 16-7,쓰레기단속,1,200,고정형,30,201712,032-760-7414,37.47334732,126.6234877,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800754,인천광역시 중구청,인천광역시 중구 신도시남로 142번길,인천광역시 중구 신도시남로 142번길,쓰레기단속,1,200,360도전방면,30,201706,032-760-7414,37.49406758,126.4917521,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800755,인천광역시 중구청,인천광역시 중구 참외전로 52,인천광역시 중구 참외전로 52,쓰레기단속,1,200,360도전방면,30,201706,032-760-7414,37.47936809,126.6259777,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800756,인천광역시 중구청,인천광역시 중구 차이나타운로 52번길 15,인천광역시 중구 차이나타운로 52번길 15,쓰레기단속,1,200,360도전방면,30,201706,032-760-7414,37.47502915,126.6178155,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800757,인천광역시 중구청,인천광역시 중구 신포로 46번길,인천광역시 중구 신포로 46번길,쓰레기단속,1,200,360도전방면,30,201706,032-760-7414,37.47240562,126.6269643,2025-11-10,I,2026-07-14 13:16:08,2025-11-10 19:44:56
3491000,202534910000800758,인천광역시 중구청,인천광역시 중구 도원로 54-1,인천광역시 중구 도원로 54-1,쓰레기단속,1,200,360도전방면,30,201706,032-760-7414,37.46914196,126.6384867,2025-11-10,I,2026-07-14 13:16:05,2025-11-10 19:44:56
3491000,202534910000800759,인천광역시 중구청,인천광역시 중구 연안부두로 148번길,인천광역시 중구 연안부두로 148번길,쓰레기단속,1,200,360도전방면,30,201706,032-760-7414,37.44718091,126.595081,2025-11-10,I,2026-07-14 13:16:05,2025-11-10 19:44:56
3491000,202534910000800760,인천광역시 중구청,인천광역시 중구 답동로 19,인천광역시 중구 답동로 19,쓰레기단속,1,200,360도전방면,30,201706,032-760-7414,37.47032967,126.6305406,2025-11-10,I,2026-07-14 13:16:05,2025-11-10 19:44:56
3491000,202534910000800761,인천광역시 중구청,인천광역시 중구 중구 송학로 37,인천광역시 중구 내동3,쓰레기단속,1,200,360도전방면,30,201502,032-760-7414,37.47381774,126.6275263,2025-11-10,I,2026-07-14 13:16:05,2025-11-10 19:44:56
3491000,202534910000800762,인천광역시 영종구청,인천광역시 영종구 영종구 흰바위로 35,인천광역시 영종구 운서동2793-2,쓰레기단속,1,200,인천광역시 영종구청,30,201502,032-760-7414,37.4927508,126.4888272,2025-11-10,I,2026-07-14 13:16:05,2025-11-10 19:44:56
3491000,202534910000800763,인천광역시 영종구청,인천광역시 영종구 운중로65번길 31-3,인천광역시 영종구 운남동534-12,쓰레기단속,1,200,인천광역시 영종구청,30,201502,032-760-7414,37.49530962,126.5411897,2025-11-10,I,2026-07-14 13:16:05,2025-11-10 19:44:56
3491000,202534910000800765,인천광역시 중구청,인천광역시 중구 중구 우현로 93-1,인천광역시 중구 우현로93-1,쓰레기단속,1,200,360도전방면,30,201502,032-760-7414,37.47513479,126.6307695,2025-11-10,I,2026-07-14 13:16:05,2025-11-10 19:44:56
3491000,202534910000800768,인천광역시 중구청,인천광역시 중구 중구 우현로87번길 30,인천광역시 중구 중구 인현동 17-12,쓰레기단속,1,130,360도전방면,30,201409,032-760-7414,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:05,2025-11-10 19:44:56
3491000,202534910000800484,인천광역시 중구청,인천광역시 중구 홍예문로 88,인천광역시 중구 중구 인현동 4-4,생활방범,1,130,360도전방면,30,201401,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800486,인천광역시 중구청,인천광역시 중구 도원로30번길 15-1,인천광역시 중구 중구 도원동 33-4,생활방범,1,130,360도전방면,30,201308,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800487,인천광역시 영종구청,인천광역시 영종구 백년로 70 부근,인천광역시 영종구 운서동 2810-1,생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.50333355,126.4870986,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800488,인천광역시 영종구청,인천광역시 영종구 신도시북로 31-35,인천광역시 영종구 운서동 2746-4,생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.49966263,126.4804778,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800489,인천광역시 영종구청,인천광역시 영종구 신도시북로 31-35,인천광역시 영종구 운서동 2746-4,생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.49966263,126.4804778,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800490,인천광역시 영종구청,인천광역시 영종구 신도시북로 31-35,인천광역시 영종구 운서동 2746-4,생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.49966263,126.4804778,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800491,인천광역시 영종구청,인천광역시 영종구 신도시북로 31-35,인천광역시 영종구 운서동 2746-4,생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.49966263,126.4804778,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800492,인천광역시 영종구청,인천광역시 영종구 신도시북로 31-35,인천광역시 영종구 운서동 2746-4 (세계평화의 숲),생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.49966263,126.4804778,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800493,인천광역시 영종구청,인천광역시 영종구 신도시북로43번길 86,인천광역시 영종구 운서동 2744-2번지,생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.5004744,126.4854599,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800494,인천광역시 영종구청,인천광역시 영종구 백운로228번길 188-7,인천광역시 영종구 운북동 168-31 (3거리),생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.51565708,126.5348442,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800495,인천광역시 영종구청,인천광역시 영종구 백운로186번길 185,인천광역시 영종구 운북동 1254-1(3거리),생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.5187488,126.5415031,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800496,인천광역시 영종구청,인천광역시 영종구 백운로 84-6,인천광역시 영종구 중산동 1380-20,생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.50063881,126.5473853,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800497,인천광역시 영종구청,인천광역시 영종구 백운로 13,인천광역시 영종구 중산동 1018-2,생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.50003609,126.5548157,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800498,인천광역시 영종구청,인천광역시 영종구 운남동 436-2,인천광역시 영종구 운남동 435-8,생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.49294271,126.5355817,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800499,인천광역시 영종구청,인천광역시 영종구 운중로48번길 24,인천광역시 영종구 운남동 136,생활방범,1,130,인천광역시 영종구청,30,201308,032-760-7804,37.49143284,126.5380762,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800500,인천광역시 중구청,인천광역시 중구 운남동로3번길 17,인천광역시 중구 중구 운남동 1563-5,생활방범,1,130,360도전방면,30,201308,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800503,인천광역시 중구청,인천광역시 중구 답동로 24번길 28-14,인천광역시 중구 중구 율목동 242-19,생활방범,1,130,360도전방면,30,201308,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800505,인천광역시 중구청,인천광역시 중구 서해대로 500번길 11-1,인천광역시 중구 중구 유동 4-33,생활방범,1,130,360도전방면,30,201308,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800506,인천광역시 중구청,인천광역시 중구 중구 율목로 9-1,인천광역시 중구 신흥동 2가 22-50,생활방범,1,130,360도전방면,30,201308,032-760-7804,37.46861042,126.634585,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800507,인천광역시 중구청,인천광역시 중구 전동로 18-5 (전동27-2),인천광역시 중구 전동27-2,생활방범,1,130,360도전방면,30,201308,032-760-7804,37.47636616,126.6250717,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800508,인천광역시 중구청,인천광역시 중구 전동로 17,인천광역시 중구 중구 전동 34-5,생활방범,3,130,360도전방면,30,201308,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800510,인천광역시 중구청,인천광역시 중구 중구 자유공원서로37번길 13-5,인천광역시 중구 송월동 15-15,생활방범,1,130,360도전방면,30,201308,032-760-7804,37.47698355,126.620832,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800513,인천광역시 중구청,인천광역시 중구 제물량로335번길 39,인천광역시 중구 북성동 1가 1-116,생활방범,1,130,360도전방면,30,201306,032-760-7804,37.48165326,126.6187225,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800514,인천광역시 중구청,인천광역시 중구 참외전로244번길 41-9,인천광역시 중구 중구 도원동 72-79,생활방범,1,130,360도전방면,30,201306,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800516,인천광역시 영종구청,인천광역시 영종구 마시란로 282,인천광역시 영종구 남북동 950-4,생활방범,1,130,인천광역시 영종구청,30,201306,032-760-7804,37.44185528,126.4046361,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800520,인천광역시 중구청,인천광역시 중구 참외전로 72번길 18-27,인천광역시 중구 중구 전동 15-17,생활방범,1,130,360도전방면,30,201306,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800522,인천광역시 중구청,인천광역시 중구 연안부두로 148번길,인천광역시 중구 중구 항동7가 82-26,생활방범,1,130,360도전방면,30,201306,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800525,인천광역시 중구청,인천광역시 중구 참외전로 59번길 78,인천광역시 중구 송월동 1가 10-28,생활방범,1,130,360도전방면,30,201306,032-760-7804,37.48103082,126.6225215,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800526,인천광역시 영종구청,인천광역시 영종구 논골길 39,인천광역시 영종구 운북동 27-2,생활방범,1,130,인천광역시 영종구청,30,201306,032-760-7804,37.51207929,126.5384205,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800529,인천광역시 중구청,인천광역시 중구 운중로21번길 11,인천광역시 중구 중구 운남동 444-3,생활방범,1,130,360도전방면,30,201305,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800530,인천광역시 중구청,인천광역시 중구 중구 자유공원서로45번길 40,인천광역시 중구 중구 송월동3가 9-2,생활방범,1,130,360도전방면,30,201305,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800531,인천광역시 중구청,인천광역시 중구 백운로387번길 68,인천광역시 중구 젓개로 46번길 82(운북동 572-54),생활방범,1,130,360도전방면,30,201301,032-760-7804,37.5031937,126.5144364,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800532,인천광역시 영종구청,인천광역시 영종구 마장포로 84-12,인천광역시 영종구 중산동 1210-11,생활방범,1,130,인천광역시 영종구청,30,201301,032-760-7804,37.51119285,126.5476447,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800533,인천광역시 영종구청,인천광역시 영종구 소무의로16번길,인천광역시 영종구 무의동 998-15,생활방범,1,130,인천광역시 영종구청,30,201301,032-760-7804,37.37260645,126.4406832,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800535,인천광역시 중구청,인천광역시 중구 반달로13번길 18,인천광역시 중구 북성동 1가 98-82,생활방범,1,130,360도전방면,30,201301,032-760-7804,37.47710962,126.601644,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800538,인천광역시 중구청,인천광역시 중구 중구 율목로8번길 34,인천광역시 중구 율목로 삼거리슈퍼(율목동 76-1),생활방범,1,130,360도전방면,30,201301,032-760-7804,37.46957576,126.6339118,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800541,인천광역시 중구청,인천광역시 중구 제물량로98번길 26,인천광역시 중구 율목그린빌라(신흥동 1가 4-14),생활방범,1,130,360도전방면,30,201301,032-760-7804,37.46920027,126.6349473,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800542,인천광역시 중구청,인천광역시 중구 제물량로101번길 26-1,인천광역시 중구 신흥동 1가 42-24,생활방범,1,130,360도전방면,30,201301,032-760-7804,37.46742416,126.6309553,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800543,인천광역시 중구청,인천광역시 중구 서해대로417번길 14,인천광역시 중구 신흥동 1가 34-8,생활방범,3,130,360도전방면,30,201301,032-760-7804,37.4650931,126.6319586,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800544,인천광역시 중구청,인천광역시 중구 오가공원(운남동 688-68),인천광역시 중구 오가공원(운남동 688-68),생활방범,1,130,360도전방면,30,201206,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800545,인천광역시 중구청,인천광역시 중구 은방울공원(운남동 688-438),인천광역시 중구 은방울공원(운남동 688-438),생활방범,1,130,360도전방면,30,201206,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800546,인천광역시 중구청,인천광역시 중구 진달래공원(운남동688-388),인천광역시 중구 진달래공원(운남동688-388),생활방범,1,130,360도전방면,30,201206,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800548,인천광역시 중구청,인천광역시 중구 축항대로21번길,인천광역시 중구 신흥동 3가 30,생활방범,3,130,360도전방면,30,201205,032-760-7804,37.45236565,126.626867,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800550,인천광역시 중구청,인천광역시 중구 운남서로 7,인천광역시 중구 운남초교(운남동769-3),생활방범,3,130,360도전방면,30,201205,032-760-7804,37.48697896,126.5305759,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800551,인천광역시 영종구청,인천광역시 영종구 운서2로 57,인천광역시 영종구 운서동 2895-13,생활방범,3,130,인천광역시 영종구청,30,201205,032-760-7804,37.48356634,126.5120208,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800552,인천광역시 중구청,인천광역시 중구 용유로,인천광역시 중구 용유초교앞 3거리,생활방범,3,130,360도전방면,30,201205,032-760-7804,37.43518929,126.404077,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800553,인천광역시 영종구청,인천광역시 영종구 영종대로27번길 38,인천광역시 영종구 운서동2748_1,생활방범,1,200,인천광역시 영종구청,30,202006,032-760-7804,37.49571225,126.4843799,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800554,인천광역시 중구청,인천광역시 중구 답동로30번길 29,인천광역시 중구 경동177,생활방범,1,200,360도전방면,30,202006,032-760-7804,37.47169194,126.6330254,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800555,인천광역시 중구청,인천광역시 중구 우현로50번길 21,인천광역시 중구 중구 경동 240-27,생활방범,1,200,360도전방면,30,202006,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800556,인천광역시 영종구청,인천광역시 영종구 운서4로 9,인천광역시 영종구 운서동 2914-4,생활방범,1,200,인천광역시 영종구청,30,202205,032-760-7804,37.48215422,126.5100702,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800557,인천광역시 영종구청,인천광역시 영종구 영종해안북로 835(운서동),인천광역시 영종구 운서동82답_눈돌공원,생활방범,1,130,인천광역시 영종구청,30,201201,032-760-7804,37.48403632,126.5092753,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800558,인천광역시 영종구청,인천광역시 영종구 운서2로55번길 5,인천광역시 영종구 운서동 2895-9,생활방범,2,200,인천광역시 영종구청,30,202205,032-760-7804,37.48496185,126.5119366,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800559,인천광역시 영종구청,인천광역시 영종구 운서동2776-1 창포공원,인천광역시 영종구 운서동2776-1 창포공원,생활방범,1,130,인천광역시 영종구청,30,201201,032-760-7804,37.49236166,126.4844702,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800560,인천광역시 영종구청,인천광역시 영종구 운서동2747-7 나리공원,인천광역시 영종구 운서동 2747-7 나리공원,생활방범,1,130,인천광역시 영종구청,30,201201,032-760-7804,37.49784493,126.4834661,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800561,인천광역시 영종구청,인천광역시 영종구 운서동2652 앵두공원,인천광역시 영종구 운서동 2652 앵두공원,생활방범,1,130,인천광역시 영종구청,30,201201,032-760-7804,37.50301449,126.4896271,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:54
3491000,202534910000800562,인천광역시 영종구청,인천광역시 영종구 왕산로38번길 15,인천광역시 영종구 을왕동 959-1,생활방범,1,200,인천광역시 영종구청,30,202205,032-760-7804,37.46142942,126.3699386,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
3491000,202534910000800563,인천광역시 중구청,인천광역시 중구 선녀바위로 55,인천광역시 중구 을왕리 721-21,생활방범,1,200,360도전방면,30,202006,032-760-7804,37.47051582,126.6002632,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
3491000,202534910000800564,인천광역시 영종구청,인천광역시 영종구 영종구 을왕동,인천광역시 영종구 을왕동 678-130,생활방범,1,200,인천광역시 영종구청,30,201902,032-760-7804,37.44043614,126.3784618,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
3491000,202534910000800565,인천광역시 영종구청,인천광역시 영종구 마시란로 30,인천광역시 영종구 덕교동 128-22,생활방범,1,200,인천광역시 영종구청,30,201902,032-760-7804,37.42597951,126.4221001,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
3491000,202534910000800566,인천광역시 영종구청,인천광역시 영종구 남북로 87,인천광역시 영종구 남북동 586-2,생활방범,1,200,인천광역시 영종구청,30,201806,032-760-7804,37.44803447,126.4118733,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
3491000,202534910000800567,인천광역시 영종구청,인천광역시 영종구 영종구 운중로 45,인천광역시 영종구 운남동 123-1 영종마트 앞,생활방범,1,200,인천광역시 영종구청,30,201902,032-760-7804,37.49347507,126.5385566,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
3491000,202534910000800568,인천광역시 영종구청,인천광역시 영종구 백운로,인천광역시 영종구 운북동 622-4,생활방범,1,200,인천광역시 영종구청,30,201902,032-760-7804,37.50993443,126.5188385,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
3491000,202534910000800569,인천광역시 영종구청,인천광역시 영종구 영종구 운중로 14,인천광역시 영종구 운남동 427-3 남원추어탕,생활방범,3,200,인천광역시 영종구청,30,201512,032-760-7804,37.49317808,126.5349438,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
3491000,202534910000800570,인천광역시 영종구청,인천광역시 영종구 영종구 신도시북로88번길 11-3,인천광역시 영종구 운서동 2725-1(사랑어린이집초롱공원),생활방범,1,200,인천광역시 영종구청,30,201902,032-760-7804,37.4995676,126.4892328,2025-11-10,I,2026-07-14 13:16:07,2025-11-10 19:44:55
